zinc_id,new_smile,tanimoto_sim,cluster,BBBP
158916,Cc1nc(-c2cccc(N)c2)cs1,0.32299999999999995,1,Permeable
40828641,Oc1ccc(-c2ccccc2)c(O)c1,0.302,15,Permeable
1648196,CN(C)c1cccc2ccccc12,0.302,20,Permeable
34349386,OCCCc1cccc2ccccc12,0.34600000000000003,20,Permeable
4245590,Nc1cccc(-c2ccsc2)c1,0.341,19,Permeable
2574104,COc1ccc(-c2cccc(N)c2)cc1,0.3,1,Permeable
331216,Clc1cc(-c2ccccc2)ncn1,0.309,15,Permeable
5831419,Cc1ccc(O)c2ccccc12,0.313,22,Non-Permeable
362025,CCC(=O)Nc1ccc(C)c(C)c1,0.325,13,Permeable
8227312,CCNCc1cccc2ccccc12,0.358,20,Permeable
225738319,Cc1c2c(nc3ccccc13)CCC2=O,0.304,9,Permeable
1560404612,C[C](N)c1cccc2ccccc12,0.302,20,Permeable
25491157,Cc1ccnc(Nc2ccccc2)n1,0.303,1,Permeable
1257867,Nc1cccc(-c2ccc(C=O)cc2)c1,0.3,1,Permeable
5162801,Nc1cccc2[nH]c3ccccc3c12,0.316,23,Permeable
39642859,Cc1cc(-c2cccc(N)c2)ccn1,0.33299999999999996,1,Permeable
32187904,C[C@H](O)Cc1cccc2ccccc12,0.365,20,Permeable
100253384,Oc1cc(Cl)c(O)c2ccccc12,0.318,22,Non-Permeable
32187902,C[C@@H](O)Cc1cccc2ccccc12,0.365,20,Permeable
5162822,Nc1cccc2c1[nH]c1ccccc12,0.304,23,Permeable
8580818,O=c1[nH]c2ccccc2c2ccccc12,0.35100000000000003,23,Permeable
8628578,O=c1c2ccccc2[nH]c2ccccc12,0.413,23,Permeable
31460423,Nc1nc2ccccc2c2ccccc12,0.319,22,Permeable
57476744,O=[N+]([O-])c1ccc(-c2ccccc2)o1,0.33,12,Permeable
401218,O=c1oc2ccccc2c2ccccc12,0.305,22,Permeable
1257444,N#Cc1cccc(-c2cccc(N)c2)c1,0.32,1,Permeable
2528936,N#Cc1ccc(-c2cccc(N)c2)cc1,0.3,1,Permeable
1700216,N#CCc1cccc2ccccc12,0.359,20,Permeable
43502305,O=CCCc1cccc2ccccc12,0.34600000000000003,20,Permeable
6883985,CC(C)NCc1cccc2ccccc12,0.364,20,Permeable
4015346,c1ccc2c3c(cnc2c1)CCCC3,0.317,9,Permeable
39259632,COc1cccc2[nH]c3ccccc3c12,0.308,23,Permeable
2574110,Nc1cccc(-c2ccc(F)cc2)c1,0.309,1,Permeable
97002735,c1ccc(-c2c[nH]c3ccncc23)cc1,0.314,15,Permeable
202410283,Fc1cccc2[nH]c3ccccc3c12,0.316,23,Permeable
118245418,O=Cc1cccc2[nH]c3ccccc3c12,0.319,23,Permeable
85477169,COc1cncc(-c2ccc(C)cc2)c1,0.32,11,Permeable
1438470,Cc1ccccc1-c1cccc(N)c1,0.306,1,Permeable
1635600,CCOCc1cccc2ccccc12,0.358,20,Permeable
45028400,Clc1ccc(-c2ccsc2)cn1,0.345,19,Permeable
1675301,CC(C)(O)c1cccc2ccccc12,0.33299999999999996,20,Permeable
3897058,Oc1cccc2oc3ccccc3c12,0.304,22,Permeable
1431204,Cc1cccc(-c2cccc(N)c2)c1,0.33299999999999996,1,Permeable
65340206,Cc1ccc(-c2ccsc2)cc1O,0.365,19,Permeable
2391423,Oc1cccc2[nH]c3ccccc3c12,0.316,23,Permeable
2504665,Cc1c(CO)cccc1-c1ccccc1,0.303,15,Permeable
2525696,O=Cc1ccc(-c2ccsc2)cc1,0.303,19,Permeable
34411892,CC[C@@H](N)c1cccc2ccccc12,0.303,20,Permeable
2574109,Nc1cccc(-c2cccc(F)c2)c1,0.33299999999999996,1,Permeable
100009863,c1ccc2c(c1)[nH]c1ccccc12,0.396,23,Permeable
3137139,CCC(=O)Cc1cccc2ccccc12,0.35200000000000004,20,Permeable
45028399,Cc1cc(-c2ccsc2)ccn1,0.341,19,Permeable
11885308,CC(C)(N)c1cccc2ccccc12,0.34600000000000003,20,Permeable
13942724,c1ccc2c(CNC3CC3)cccc2c1,0.33299999999999996,20,Permeable
967487,c1ccc(-c2ccsc2)cc1,0.306,19,Permeable
34064621,Oc1cccc2c1[nH]c1ccccc12,0.319,22,Permeable
6863403,Oc1ccc(-c2ccsc2)cc1,0.32899999999999996,19,Permeable
1666852,Cc1cccc2ccccc12,0.307,20,Permeable
6796109,CC(=O)c1c(-c2ccccc2)c[nH]c1C,0.309,15,Permeable
2525695,O=Cc1cccc(-c2ccsc2)c1,0.326,19,Permeable
34411891,CC[C@H](N)c1cccc2ccccc12,0.303,20,Permeable
52622,Nc1cccc(Nc2ccccc2)c1,0.33,1,Permeable
402822,Oc1ccc(Cl)c2ccccc12,0.313,22,Permeable
6863088,Oc1cccc(-c2ccsc2)c1,0.35700000000000004,19,Permeable
33505993,Oc1cccc2c1oc1ccccc12,0.319,22,Permeable
34142464,Cc1cc(N=O)c2ccccc2c1O,0.307,22,Non-Permeable
1074359,Cc1ccc(-c2cccc(N)c2)cc1,0.309,1,Permeable
17744297,CCCNCc1cccc2ccccc12,0.345,20,Permeable
1689600,CCc1cccc2ccccc12,0.38799999999999996,20,Permeable
45028398,Cc1ccc(-c2ccsc2)cn1,0.345,19,Permeable
15441413,Clc1cccc(-c2ccccn2)c1,0.344,1,Permeable
5587375,Cc1c2c(nc3ccccc13)CCC2,0.32299999999999995,9,Permeable
102248863,Cc1ccc(-c2ccccc2)c(CO)c1,0.303,15,Permeable
218178454,Cc1cc(CO)ccc1-c1ccccc1,0.306,15,Permeable
6714360,Cc1c2c(nc3ccccc13)CCCC2,0.364,9,Permeable
47207658,Cc1cc(F)ncc1-c1ccccc1,0.302,15,Permeable
16947455,Nc1cccc(-c2ccccc2F)c1,0.306,1,Permeable
2579752,COc1ccc(-c2ccsc2)cc1,0.303,19,Permeable
3200691,C[N+](C)(C)c1cccc2ccccc12,0.308,20,Non-Permeable
16545112,Oc1cccc2c1ncc1ccccc12,0.319,22,Permeable
4522201,SCc1cccc2ccccc12,0.374,20,Permeable
4299211,N#Cc1ccc(-c2ccsc2)cc1,0.303,19,Permeable
4299210,N#Cc1cccc(-c2ccsc2)c1,0.326,19,Permeable
6855933,C=CCNCc1cccc2ccccc12,0.33299999999999996,20,Permeable
84916132,SCCc1cccc2ccccc12,0.359,20,Permeable
2033906,Cc1cccc2c1[nH]c1ccccc12,0.304,23,Permeable
1867846,Cc1ccc(C)c2c1[nH]c1ccccc12,0.31,23,Permeable
2392376,Cc1ccc(-c2ccsc2)cc1F,0.349,19,Permeable
2529007,Cc1ccc(-c2cccc(N)c2)cc1C,0.3,1,Permeable
77011889,CC(F)(F)c1cccc2ccccc12,0.308,20,Permeable
1023851,c1ccc(-c2c[nH]c3ccccc23)cc1,0.301,15,Permeable
2526992,c1cc2ccc(-c3ccsc3)cc2[nH]1,0.389,19,Permeable
1711500,c1ccc2c(c1)CCC1=C2CCCC1,0.34299999999999997,9,Permeable
77011615,CC(C)(C)c1c(N)ccc2ccccc12,0.327,20,Permeable
1726216,CC(C)c1cccc2ccccc12,0.302,20,Permeable
2038414,Cc1cccc2[nH]c3ccccc3c12,0.316,23,Permeable
4299219,Cc1ccc(-c2ccsc2)cc1,0.314,19,Permeable
2526979,c1cc2cc(-c3ccsc3)ccc2[nH]1,0.389,19,Permeable
2012670,CCCc1cccc2ccccc12,0.373,20,Permeable
4101048,CSCc1cccc2ccccc12,0.373,20,Permeable
4299218,Fc1ccc(-c2ccsc2)cc1,0.314,19,Permeable
4299220,Cc1cccc(-c2ccsc2)c1,0.341,19,Permeable
1671624,Oc1c2ccccc2cc2ccccc12,0.33299999999999996,22,Permeable
1509324,Nc1cc2ccccc2c2ccccc12,0.305,22,Permeable
1507976,Cc1nc2ccccc2c2ccccc12,0.319,22,Permeable
967824,Oc1cc2ccccc2c2ccccc12,0.33299999999999996,22,Non-Permeable
967826,Oc1cccc2c1ccc1ccccc12,0.319,22,Permeable
37206919,[N-]=[N+]=NCc1cccc2ccccc12,0.34600000000000003,20,Permeable
2036107,C=CCc1cccc2ccccc12,0.359,20,Permeable
71795291,C=C(C)Cc1cccc2ccccc12,0.365,20,Permeable
38891170,CC(C)(C#N)c1cccc2ccccc12,0.321,20,Permeable
2039383,CCCCc1cccc2ccccc12,0.358,20,Permeable
39250318,CC(C)(C)Nc1cccc2ccccc12,0.34600000000000003,20,Permeable
2037042,CC[C@H](C)c1cccc2ccccc12,0.303,20,Permeable
2040242,Cc1cc2ccccc2c2ccccc12,0.305,22,Permeable
1569645,Fc1cc2ccccc2c2ccccc12,0.305,22,Permeable
67172843,O=C(c1ncn(CCO)n1)N1CCNCC1,0.302,13,Non-Permeable
9280327,NC(=O)c1cnn(-c2ccccn2)c1N,0.5,10,Permeable
45918693,COc1ccccc1-n1nnc(C(N)=O)c1N,0.302,10,Permeable
2456221,O=C(O)CCCC(=O)N1CCNCC1,0.307,13,Non-Permeable
14008082,NC(=O)c1nnn(Cc2ccccn2)c1N,0.34600000000000003,10,Permeable
19798393,O=C(CN1CCNCC1)Nc1ccncc1,0.312,13,Permeable
34925049,CCn1ccc(C(=O)N2CCNCC2)n1,0.364,13,Permeable
72233198,Cn1cc(C(=O)C(=O)N2CCNCC2)cn1,0.312,13,Permeable
16675890,O=C1Nc2ccccc2/C1=C/NC[C@@H](O)CO,0.389,24,Permeable
11866594,COC(=O)CCNC(=O)N1CCNCC1,0.308,13,Non-Permeable
40537720,CCOC(=O)NC(=S)N1CCNCC1,0.307,13,Permeable
16675888,O=C1Nc2ccccc2/C1=C/NC[C@H](O)CO,0.389,24,Permeable
19510407,O=C(c1ccc(=O)[nH]c1)N1CCNCC1,0.379,13,Permeable
19436522,O=C(c1ccc[nH]c1=O)N1CCNCC1,0.40700000000000003,13,Permeable
4616354,NC(=O)C/[N+]([O-])=C1\C(=O)Nc2ccccc21,0.308,24,Permeable
34926311,O=C1Nc2ccccc2/C1=N\NCCO,0.308,24,Permeable
4728719,N=C(N)N/N=C1/C(=O)Nc2ccccc21,0.315,24,Permeable
4498980,O=C1Nc2ccccc2/C1=N\Nc1nnn[nH]1,0.306,24,Permeable
4579401,NNC(=S)N/N=C1\C(=O)Nc2ccccc21,0.301,24,Permeable
5618667,O=C1Nc2ccccc2/C1=N\NC1=NCCN1,0.306,24,Permeable
71331739,N=C(NO)N/N=C1\C(=O)Nc2ccccc21,0.301,24,Non-Permeable
217655225,N#Cc1c[nH]c(C(=O)N2CCNCC2)c1,0.33299999999999996,13,Non-Permeable
45671,O=C1Nc2ccccc2/C1=N/N1C(=O)CNC1=O,0.32,24,Permeable
8381897,Nn1cnnc1N/N=C1/C(=O)Nc2ccccc21,0.3,24,Permeable
219453723,O=C1Nc2ccccc2/C1=C1/NCCO1,0.33299999999999996,24,Permeable
22166630,O=C(Cc1ccccc1F)N1CCNCC1,0.316,13,Permeable
476550,NC(=O)c1ccccc1NC(=O)c1cnccn1,0.321,21,Permeable
19518656,O=C(c1cccnc1O)N1CCCNCC1,0.337,13,Permeable
19431961,Cc1ccccc1OCC(=O)N1CCNCC1,0.316,13,Permeable
255515,O=C(c1ccccc1F)N1CCNCC1,0.40700000000000003,13,Permeable
21965224,COCC(=O)Nc1ccc(O)c(C(=O)O)c1,0.304,13,Permeable
11919725,Cc1cc(=O)n2cccc(C(=O)O)c2n1,0.385,5,Non-Permeable
15442569,COc1cc(N2CCNCC2)ccc1O,0.301,13,Non-Permeable
2456222,O=C(O)c1cccc(C(=O)N2CCNCC2)c1,0.41100000000000003,13,Permeable
100422139,NC(=O)CN/C=C1/C(=O)Nc2ccccc21,0.40700000000000003,24,Permeable
36883058,COc1ccccc1CC(=O)N1CCNCC1,0.316,13,Permeable
9482042,Cc1ccccc1-n1nnc(C(N)=O)c1N,0.317,10,Permeable
17917565,CC(=O)NCCN/C=C1\C(=O)Nc2ccccc21,0.387,24,Permeable
100285723,O=C1NC(=S)N/C1=C1\C(=O)Nc2ccccc21,0.348,24,Permeable
344127,COC1(OC)C(=O)Nc2ccccc2C1=O,0.311,24,Permeable
15583174,O=C(c1ccc2c(c1)OCO2)N1CCNCC1,0.34700000000000003,13,Permeable
300697,COc1ccccc1C(=O)N1CCNCC1,0.40399999999999997,13,Permeable
19471214,O=C(CN1CCNCC1)Nc1ccccc1,0.312,13,Permeable
2528769,O=C(c1ccc(O)cc1)N1CCNCC1,0.395,13,Non-Permeable
6741155,Cn1nccc1C(=O)Nc1ccccc1C(N)=O,0.327,21,Permeable
22144495,O=C(c1ccccc1O)N1CCNCC1,0.494,13,Non-Permeable
35728242,Nc1cccc(C(=O)N2CCNCC2)c1,0.375,13,Permeable
42684470,O=C(O)c1ccc(N2CCNCC2)cc1F,0.326,13,Non-Permeable
2578522,COc1ccc(C(=O)N2CCNCC2)cc1,0.36700000000000005,13,Permeable
5720982,COc1cccc(C(=O)N2CCNCC2)c1,0.374,13,Permeable
4985097,CSc1cccc(-n2nnc(C(N)=O)c2N)c1,0.318,10,Permeable
181353003,O=C(c1cnn2c1CCCC2)N1CCNCC1,0.307,13,Permeable
40924588,CC(C)(N)C(=O)Nc1ccc(C(=O)O)c(O)c1,0.337,13,Non-Permeable
22141195,O=C(c1cccc(O)c1)N1CCNCC1,0.40700000000000003,13,Permeable
79439435,O=C(c1cccnc1Cl)N1CCNCC1,0.391,13,Permeable
16789972,NC(=O)c1ccccc1NC1=NC(=O)CS1,0.33299999999999996,21,Non-Permeable
72233348,Cc1ncccc1-n1ncc(C(N)=O)c1N,0.33299999999999996,10,Permeable
19519541,O=C(COc1ccc(F)cc1)N1CCNCC1,0.306,13,Permeable
100746890,Cc1ccc2c(c1)/C(=C1\NC(=O)NC1=O)C(=O)N2,0.37799999999999995,17,Permeable
8418098,O=C(O)c1cc(N2CCNCC2)ccc1O,0.337,13,Non-Permeable
42684460,O=C(O)c1cc(F)ccc1N1CCNCC1,0.309,13,Non-Permeable
5001284,O=C(NCc1ccccc1)N1CCNCC1,0.312,13,Permeable
42320968,O=C(Cc1ccncc1)N1CCNCC1,0.312,13,Permeable
22175956,Cc1cc(C(=O)N2CCNCC2)c(C)o1,0.405,13,Permeable
3887173,O=C(O)C1=NN(c2ccccn2)C(=O)CC1,0.31,10,Permeable
6140298,O=C1Nc2ccccc2/C1=C/NCCO,0.41700000000000004,24,Permeable
20213833,O=C(c1cc(Cl)c[nH]1)N1CCNCC1,0.349,13,Permeable
19795578,Cc1ccc(OCC(=O)N2CCNCC2)cc1,0.32,13,Permeable
6863855,NC(=O)c1nnn(-c2ccccc2Cl)c1N,0.301,10,Permeable
21951484,COc1cccc(CC(=O)N2CCNCC2)c1,0.33,13,Permeable
34958661,Cc1ccc(NC(=O)CN2CCNCC2)nc1,0.306,13,Permeable
15976946,NC(=O)CN/C=C1\C(=O)Nc2ccccc21,0.40700000000000003,24,Permeable
95971456,CC(C)c1cc(C(=O)N2CCNCC2)n(C)n1,0.319,13,Permeable
77299647,O=C(Nc1cccnc1)N1CCNCC1,0.326,13,Non-Permeable
19470079,O=C(c1ccc2[nH]cnc2c1)N1CCNCC1,0.34700000000000003,13,Permeable
4502060,O=C(c1cccc(F)c1)N1CCNCC1,0.375,13,Permeable
6668527,NC(=O)C1CCN(C(=O)c2ccccc2O)CC1,0.306,13,Permeable
74938398,O=C(Nc1ccccn1)N1CCNCC1,0.312,13,Permeable
4263834,CCC(=O)Nc1ccc2c(c1)C(=O)NC2=O,0.309,13,Permeable
1857570,O=c1[nH]c(=O)c2c([nH]1)[nH]c1ccccc12,0.31,23,Permeable
35738380,Nc1cccc(C(=O)N2CCCNCC2)c1,0.309,13,Permeable
22341813,O=C(O)CN/C=C1/C(=O)Nc2ccccc21,0.40700000000000003,24,Permeable
19265160,O=C(c1n[nH]c2ccccc12)N1CCNCC1,0.33299999999999996,13,Permeable
82652849,O=C(c1cn2ccccc2n1)N1CCNCC1,0.31,13,Permeable
2456224,O=C(O)c1ccc(C(=O)N2CCNCC2)cc1,0.40399999999999997,13,Permeable
15976944,O=C1Nc2ccccc2/C1=C/NCCCO,0.39799999999999996,24,Non-Permeable
100420763,NC(=O)/C(O)=C1/C(=O)Nc2ccccc21,0.322,24,Non-Permeable
13323007,CN(C)Cc1cc(=O)n2ccsc2n1,0.309,5,Permeable
32021186,Nc1ccc(C(=O)N2CCNCC2)cc1,0.364,13,Permeable
21951146,O=C(Cc1cccc(F)c1)N1CCNCC1,0.33,13,Permeable
19702187,O=C(CN1CCNCC1)Nc1cccc(F)c1,0.344,13,Permeable
19371019,O=C(CN1CCNCC1)Nc1ccc(F)cc1,0.33299999999999996,13,Permeable
34017103,NC(=O)c1c(-c2ccccn2)noc1N,0.377,10,Permeable
39085370,Nc1c(C(=O)O)cnn1-c1ccccn1,0.43799999999999994,10,Non-Permeable
20270085,O=C(CCN1CCNCC1)Nc1ccccc1,0.3,13,Permeable
23291837,Cc1cccc(NC(=O)CN2CCNCC2)c1,0.358,13,Permeable
19679888,O=C(Cc1ccc(F)cc1)N1CCNCC1,0.319,13,Permeable
19281906,O=C(Cc1ccccc1)N1CCNCC1,0.312,13,Permeable
19268071,COc1ccc(NC(=O)CN2CCNCC2)cc1,0.337,13,Permeable
30677875,O=C(c1ccc2nccnc2c1)N1CCNCC1,0.33299999999999996,13,Permeable
19901616,O=C(NCCN1CCNCC1)c1ccccc1O,0.304,13,Non-Permeable
19406883,Cc1ccccc1CC(=O)N1CCNCC1,0.33,13,Permeable
44650862,CCNCC(=O)Nc1ccc(O)c(C(=O)O)c1,0.305,13,Non-Permeable
82271291,O=C(c1cnn2ccccc12)N1CCNCC1,0.34700000000000003,13,Permeable
19797583,Cc1ccc(NC(=O)CN2CCNCC2)cc1,0.34700000000000003,13,Permeable
4893997,O=C(c1ccc(F)cc1)N1CCNCC1,0.364,13,Permeable
29050945,NC1CCN(c2ncnc3[nH]ccc23)CC1,0.301,3,Non-Permeable
19679886,O=C(Cc1cccs1)N1CCNCC1,0.311,13,Permeable
2505900,O=C(O)c1ccccc1C(=O)N1CCNCC1,0.44299999999999995,13,Non-Permeable
36923948,Cc1ccc(CC(=O)N2CCNCC2)cc1,0.33299999999999996,13,Permeable
71782481,CS(=O)(=O)c1cnn(-c2ccccn2)c1N,0.408,10,Permeable
19471457,Cc1cccc(OCC(=O)N2CCNCC2)c1,0.33,13,Permeable
100027438,COC(=O)Cc1cc(O)n(-c2ccccn2)n1,0.373,10,Permeable
101528567,O=C(O)/C(O)=C1/C(=O)Nc2ccccc21,0.322,24,Permeable
218291890,O=C(O)c1cc(O)nn1-c1ccccn1,0.395,10,Permeable
16163164,CN(C)Cc1c(O)nc2ccccn2c1=O,0.302,5,Permeable
83744716,Cn1cc(N)c(C(=O)Nc2ccccn2)n1,0.313,10,Permeable
8715214,CCc1c(C(N)=O)cnn1-c1ccccn1,0.434,10,Permeable
104097396,O=C(O)/C(O)=C1\C(=O)Nc2ccccc21,0.322,24,Permeable
96517468,Cn1nc(C(=O)N2CCNCC2)c2ccccc21,0.34,13,Permeable
257984558,O=C(O)c1cn(-c2ccccn2)c(O)nc1=O,0.318,10,Permeable
1749355,C[C@H](N)C(=O)Nc1ccc(C(=O)O)c(O)c1,0.345,13,Permeable
96524422,Cn1nc(-c2ccccn2)c(CC(=O)O)c1N,0.33299999999999996,10,Permeable
1587417,CC[C@]1(O)C(=O)Nc2ccccc2C1=O,0.307,24,Permeable
137062342,COC(=O)c1cn(-c2ccccn2)nn1,0.317,10,Permeable
23291839,Cc1ccccc1NC(=O)CN1CCNCC1,0.303,13,Permeable
26512271,CN(C)Cc1cc(N)n(-c2ccccn2)n1,0.375,10,Non-Permeable
6379368,COC(=O)NC1=NNC(=O)c2ccccc2N1,0.302,24,Permeable
72224615,Cc1nc(N2CCNCC2)ccc1C(=O)O,0.312,13,Non-Permeable
72209300,COc1cc(C(=O)O)nn1-c1ccccn1,0.397,10,Permeable
218292020,COc1cc(C(=O)O)n(-c2ccccn2)n1,0.397,10,Permeable
82653195,COCc1ccccc1C(=O)N1CCNCC1,0.402,13,Permeable
26512287,COCc1cc(N)n(-c2ccccn2)n1,0.385,10,Permeable
21952457,O=C(c1ccc2c(c1)OCCO2)N1CCNCC1,0.33299999999999996,13,Permeable
2528931,NC(=S)Nc1ccc(C(=O)O)c(O)c1,0.321,13,Permeable
2034992,C[C@@H](N)C(=O)Nc1ccc(C(=O)O)c(O)c1,0.345,13,Permeable
20248645,O=C(Cc1ccsc1)N1CCNCC1,0.311,13,Permeable
6576062,O=C1NN(CCO)C(=S)Nc2ccccc21,0.301,24,Permeable
11737094,O=c1[nH]cnc2c1cnn2-c1ccccn1,0.322,10,Permeable
46341136,NC(=O)C1CCN(c2ccccn2)CC1,0.309,10,Permeable
3957613,CC[C@@]1(O)C(=O)Nc2ccccc2C1=O,0.307,24,Permeable
89261690,Cc1nn(-c2ccccn2)nc1C(=O)O,0.364,10,Permeable
36329253,O=C(c1cccc2c1OCCO2)N1CCNCC1,0.36,13,Permeable
700595863,O=C(c1cnc(Cl)nc1)N1CCNCC1,0.319,13,Permeable
8159960,NC(=O)CNC(=O)Cc1cccc2ccccc12,0.322,20,Permeable
19271393,COc1ccc(CC(=O)N2CCNCC2)cc1,0.32299999999999995,13,Permeable
79440596,O=C(c1ccnc(Cl)c1)N1CCNCC1,0.36,13,Permeable
19441129,CN(C)c1ccc(C(=O)N2CCNCC2)cc1,0.359,13,Permeable
1750459,O=CC(=O)Nc1ccc(C(=O)O)c(O)c1,0.337,13,Non-Permeable
4984492,NC(=O)c1nnn(-c2ccccc2F)c1N,0.301,10,Permeable
2528785,O=C(c1cccc([N+](=O)[O-])c1)N1CCNCC1,0.366,13,Permeable
21952384,O=C(c1ccccc1[N+](=O)[O-])N1CCNCC1,0.396,13,Permeable
3742149,O=C(O)c1cn2cc([N+](=O)[O-])ccc2n1,0.308,12,Permeable
91809,O=C(c1ccc([N+](=O)[O-])cc1)N1CCNCC1,0.359,13,Permeable
21952471,O=C(c1ccc([N+](=O)[O-])s1)N1CCNCC1,0.35600000000000004,13,Permeable
300826,Cc1cc(=O)n2ccc([N+](=O)[O-])c(O)c2n1,0.507,5,Non-Permeable
89263469,O=C(O)c1nn(-c2ccccn2)nc1[N+](=O)[O-],0.325,10,Non-Permeable
16698100,COc1ccc(N2CCNCC2)cc1O,0.304,13,Non-Permeable
102124929,O=C1NC(=S)N/C1=C\c1ccc(O)c(O)c1,0.307,7,Permeable
449547,Cc1ccccc1C=C1C(=O)NC(=S)NC1=O,0.312,24,Permeable
1575233,O=C(O)CNC(=O)/C=C/c1ccc(O)c(O)c1,0.341,7,Permeable
17127077,O=C(O)CNC(=O)/C=C\c1ccc(O)c(O)c1,0.341,7,Permeable
3213897,Cc1ccccc1C=C1C(=O)NC(=O)NC1=O,0.312,24,Permeable
8715353,CSc1nn(-c2ncccn2)c(N)c1C#N,0.317,10,Permeable
16155529,NC(=S)N/N=C1\C(=O)Nc2ccccc21,0.315,24,Permeable
3593186,CN/C(S)=N/N=C1/C(=O)Nc2ccccc21,0.315,24,Permeable
2312145,O=C1Nc2ccccc2/C1=N/n1cnnc1,0.305,24,Permeable
3158110,CNC(=S)N(C)/N=C1\C(=O)Nc2ccccc21,0.32299999999999995,24,Permeable
123846680,C#CCNC(=O)/C=C/c1ccc(O)c(O)c1,0.33299999999999996,7,Permeable
5599649,CN(C)C(=S)N/N=C1/C(=O)Nc2ccccc21,0.32299999999999995,24,Permeable
17723252,CCNC(=S)N/N=C1\C(=O)Nc2ccccc21,0.302,24,Permeable
1859969,CNC(=N)N/N=C1/C(=O)Nc2ccccc21,0.315,24,Permeable
34175904,O=C(/C=N/O)Nc1ccc(C(=O)O)c(O)c1,0.322,13,Non-Permeable
8617578,O=C(/C=N\O)Nc1ccc(C(=O)O)c(O)c1,0.322,13,Non-Permeable
130045,CCC(=O)Nc1ccc(N2CCOCC2)cc1,0.309,13,Permeable
268805,NNc1nccc(Nc2ccccc2C(=O)O)n1,0.319,21,Permeable
9113749,CCC(=O)Nc1cccc(C(=O)NC2CC2)c1,0.312,13,Permeable
2496872,OCCNc1ncc(-c2ccccc2)cn1,0.317,15,Permeable
2291922,CN(C)CCN/C=C1/C(=O)Nc2ccccc21,0.42,24,Permeable
19679939,O=C(c1cccc(F)c1)N1CCCNCC1,0.309,13,Permeable
1857711512,N=c1[nH][nH]c2ccc(-c3cncc(O)c3)cc12,0.34,11,Permeable
36008,CS(=O)(=O)NCc1cccc2ccccc12,0.345,20,Permeable
57519835,NNc1ncnc2c(-c3ccccc3)c[nH]c12,0.418,15,Non-Permeable
5422721,CC(=O)Nc1cccc(C(=O)N2CCC2)c1,0.301,13,Permeable
8699971,O=C(O)c1cc(-c2ccccc2)ncn1,0.303,15,Permeable
198549395,COC(=O)c1cnn(-c2ccccn2)c1,0.317,10,Permeable
1667263,OCCN(CCO)Cc1cccc2ccccc12,0.308,20,Permeable
89391970,CNC(=O)c1cccc(Nc2cnn(C)c2)c1,0.309,21,Permeable
36681,COC(=O)c1ccc(NC(C)=O)cc1O,0.353,13,Permeable
96131757,COc1ccc(-c2cncc(N)c2)cc1CO,0.301,11,Permeable
21952796,C[C@H](CC(=O)N1CCNCC1)c1ccccc1,0.306,13,Permeable
45929876,CCOC(=O)c1cc(O)n(-c2ccccn2)n1,0.373,10,Permeable
518786,O=c1c2ccccc2nc2n1CCCC2,0.324,9,Permeable
35287221,OCCNCc1cnc(-c2ccccc2)nc1,0.305,15,Non-Permeable
19679978,O=C(c1ccccc1Cl)N1CCCNCC1,0.32299999999999995,13,Permeable
5569458,O=C(c1ccc(Cl)cc1)N1CCNCC1,0.364,13,Permeable
2041212,O=C1Nc2ccc(Br)cc2C1=O,0.444,17,Permeable
2788544,Cc1nn(C)cc1[C@@H]1NC(=O)c2ccccc2N1,0.306,24,Permeable
84028201,COc1cnc2ccccc2c1C(=O)O,0.316,9,Non-Permeable
19679932,Cc1ccccc1C(=O)N1CCCNCC1,0.337,13,Permeable
63654221,CCC(=O)Nc1cccc(C(=O)N2CCC2)c1,0.42,13,Permeable
100086920,CC(C)NC(=O)/C(O)=C1\C(=O)Nc2ccccc21,0.316,24,Permeable
11764438,CC(C)C[C@@H]1NC(=O)c2ccccc2NC1=O,0.32299999999999995,24,Permeable
896125,O=C(c1cccc(O)c1)c1c(O)cc(O)cc1O,0.326,7,Non-Permeable
5117415,OCc1nc(-c2ccccc2)[nH]c1CO,0.309,15,Permeable
6244086,O=C(c1cccc2ccccc12)N1CCNCC1,0.36,13,Permeable
15015147,N[C@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.342,20,Permeable
4853928,c1ccc2c(Cc3nn[nH]n3)cccc2c1,0.41700000000000004,20,Permeable
19891221,NC1=NN(Cc2cccc3ccccc23)C(=O)C1,0.377,20,Permeable
19679890,O=C(Cc1ccc(Cl)cc1)N1CCNCC1,0.319,13,Permeable
86918622,CC[C@]1(C)NC(=O)c2ccccc2NC1=O,0.337,24,Permeable
36928322,CNc1cc(C(=O)O)c2ccccc2n1,0.303,9,Non-Permeable
12341284,O=C1Nc2ccccc2/C1=C1\CCCN1,0.33299999999999996,24,Permeable
15015149,N[C@@H]1CC(=O)N(Cc2cccc3ccccc23)C1,0.342,20,Permeable
20153836,Nc1ncnc2c(-c3ccccc3)cnn12,0.32,15,Permeable
85221800,Nc1nccc(-c2cccc(C(=O)O)c2)n1,0.314,1,Non-Permeable
467648,CCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,0.315,13,Permeable
26420626,COc1ccc(-c2cccc(N)c2)nn1,0.34,1,Permeable
444454,CCC(=O)Nc1ccc2c(c1)C(=O)N(C)C2=O,0.302,13,Permeable
